TIME, DESCRIPT
28:39,aconteceu aqui após realizar o truque ele sobe a escada e prepara o próximo move Swap dessa vez ao invés de utilizar
28:46,a rolagem ele vai utilizar a animação de subir a escada para fazer o truque Pois é o move Swap ele pode ser feito com
28:51,várias animações e a de subir a escada é somente uma delas né ele sobe a escada bota a rapira na mão direita e equipa
28:57,uma flecha essa flecha será útil já já também lembra que eu te mostrei que ele reordenou a ordem das armas no
29:02,inventário é justamente para ele conseguir rápidamente trocar do arco para Drake Sword durante a execução do
29:08,truck MOV Swap agora ele está com a Drake Sword no lugar do arco mantendo o dano da arma mas com as animações da
29:14,rapieira assim que ele começa a atravessar a Neva pro próximo chefe ele rapidamente equipa um capacete também
29:19,porque a polícia não permite ele fazer esse Passeio nas gárgulas sem segurança a preparação aqui é o seguinte
29:26,ele anda até aqui pega sua última bomba e joga nesse ponto específico assim que ele joga ele já vai correndo para ativar
29:32,a Cut scine do Chefão essa bomba que ele jogou facilita cortar a cauda da gárgula e força ela a ir para trás assim que ele
29:38,corta ele encaixa mais um golpe corre em volta da gárgula e dá uma estocada olha o dano que ele tá dando cara muito forte
29:44,essa animação da rapieira é quebrada demais ele corre para trás mais uma vez e dá outra estocada na gárgula ele já
29:50,sai correndo em direção à segunda gárgula e dá mais uma estocada e rapidinho ele dá o golpe final e as
29:56,gárgulas são derrotas adas bem rápido Lembra que te falei que ele precisa ativar dois sinos para avançar certo sim
30:02,pois aqui é onde ele vai ativar o primeiro dos Sinos ao subir nessa escada aqui ele vai mexer pra caramba no menu
30:08,se liga ele reipa o arco na mão esquerda e bota a Drake Sword na mão direita logo após ele vai na Black Knight great Sword
30:13,e reordena o lugar dela no inventário para ficar em cima do arco ele também bota a rapira logo em cima da Black
30:19,Knight great Sword para ficar mais fácil de fazer o próximo move Swap e o cabo da espada ele deixa aqui porque já já ele vai jogar fora os dois itens aqui de
30:25,cima ao derrotar as gárgulas que ele ganha essa humanidade Gêmea Mas como ele não vai usar ele desequipar do seu inventário nessa última escada ele abre
30:32,o menu algumas vezes só para checar se tá tudo no lugar certo e como essa Speed Run sempre tem algo acontecendo aqui não
30:38,é diferente ele puxa a alavanca para ativar o primeiro sino e rapidamente usa a cura para voltar pra fogueira H Pois é
30:46,aqui é um outro truque para duplicar itens consumíveis it and dup confirmation box em Dark Souls alguns
30:53,itens consumíveis possuem uma caixa de confirmação por exemplo almas de chefe ou ossos do regresso para duplicar
30:58,primeiro deixe o item que quer usar destacado no menu aqui abaixo Execute uma ação como aparar rar ou até mesmo
31:04,usar uma alavanca e durante a animação Aperte o botão para consumir o item logo após pressione start e use outro item
31:12,diretamente do seu inventário de preferência faça isso com suco de manga dessa forma a caixa de confirmação do
31:17,item que você usou na animação ainda aparecerá mas quando você confirmar ele vai usar o item que você escolheu em seu
31:23,inventário mas com efeito do item da caixa de texto ou seja o efeito do osso esse truque É bem roubado aqui na Speed
31:30,Run ele vai usar algumas vezes para poder ficar usando o osso do regresso dessa forma ele volta pro firelink
31:35,shrine sem gastar
31:41,nada agora com a quantidade certa de almas o k vai finalmente melhorar o seu
31:46,personagem o sistema de níveis em Dark Souls a princípio parece confuso mas cada vez que você melhora um status um
31:52,nível do seu personagem sobe ele senta na fogueira e pega 22 de força e 18 de destreza com esses status ele vai
31:58,finalmente poder usar a espada que pegou daquele Cavaleiro e repare Ele só pegou três almas a mais tudo calculado de
32:04,volta pra Run ele vai correndo aqui em direção a esse cara Empurra ele do precipício Esse aí é laut trck que tem
32:10,um papel importante na história mas aqui na Speed Run ele é rapidamente derrotado derrotar Esse cara é importante porque
32:16,se ele ficar vivo após os dois sinos serem tocados ele mata o NPC que tem aqui nessa área que manté a fogueira
32:21,acesa como essa fogueira será extremamente útil mais pra frente então o la track tem que ir de arrasta para cima a agora logo após derrubá-lo Ki
32:28,desce um pouco as escadas e aqui vem um truque gigante para pular a próxima parte do jogo esse é o Blind Stone skip
32:35,caso você nunca tenha jogado Dark Souls Blind Town é conhecida por ser uma área bastante Cruel desse jogo muitos
32:42,inimigos muitas quedas armadilhas e veneno por todo lado olha aqui atrás aqui morou cara é onde fica todo lixo
32:49,toda a sujeira morou [ __ ] todo morou todas essas porcarias morou essas
32:56,imundícias morou essa área guarda o próximo chefe que o kiwi quer enfrentar mas para evitar passar por tudo isso
33:01,kiwi vai sair dessa área direto para onde fica o chefão evitando o Blind stown completamente primeiro ele vem
33:07,correndo com arco equipado até esse Pilar rapidamente ele vira as costas pra parede e Mira nesse local específico
33:13,lembra da Flecha que eu falei lá atrás Então quando você tá com um arco mirado você pode usar animação de atirar e isso
33:19,vai te ajudar a pegar posicionamentos mais específicos enfim ele faz isso para ter certeza que ficará na posição
33:24,correta logo após ele dar uma esquiva pra frente e pressiona o botão no meio pro elevador descer durante a descida
33:29,ele se livra de Algumas armas que não irá utilizar mais puxa o arco de novo e começa a dar saltos para trás acompanha
33:36,aqui já já te explica a razão desses movimentos tá ainda com a mira do arco ele aguarda o elevador terminar de descer mantém a mira num ponto
33:42,específico esquiva pra frente e depois para trás logo após ele quita do jogo e Repare no que
33:50,acontece Pois é o jogo fica todo bugado e ele cai do nada o que tá acontecendo
33:56,aqui é o seguinte Dark Souls tem um conceito de chão estável e chão instável o elevador é considerado pelo jogo um
34:03,chão instável e tá bom para que que isso serve quando você sai do jogo em cima de um chão estável o jogo mantém na memória
34:09,seu último posicionamento caso você recarregue o jogo mas se você sair do jogo em um chão instável o jogo vai
34:16,recuperar seu último momento em um chão estável para te reposicionar tal como ele fez aqui atrás lembra ele ativou o
34:22,elevador e quitou mas como o elevador é considerado um chão instável o jogo considerou que o elevador desceu mas
34:27,Manteve ele aqui em cima na sua última posição em um chão estável Mas essa é só
34:32,a primeira parte essa segunda movimentação que ele faz é para que ele durante poucos frames entre nessa área
34:38,chamada de New L ruins e o que isso faz Dark Souls tem uma regra para carregar as áreas do jogo o jogo sempre chega
34:44,primeiro em que área você está para começar a carregar e depois ele vê o que tem perto para carregar o resto porque o
34:49,k fez aqui foi manipular o jogo para pensar que ele está em new Londo dessa forma quando ele sai do jogo e volta a
34:56,primeira área ser carregada é a new Londo Mas como ele estava no chão instável o jogo carrega o posicionamento
35:01,dele anterior que era lá na borda do elevador lá em cima isso faz com que o jogo recarregue primeiro o anil Londo e
35:07,fazendo isso assim que ele volta pro jogo a área aqui de cima não é carregada primeiro e é por isso que o jogo aqui
35:12,fica sem chão Beleza beleza essa é a primeira parte do tru vai acompanhando assim que ele recarrega ele
35:17,automaticamente Abre o menu e já prepara para quitar de novo mas ele só faz isso após seu personagem se espatifar o que
35:24,acontece aqui é que como ele já iniciou o jogo caindo o próprio jogo demora um pouco para carregar o dano que ele vai
35:30,tomar Deixa eu só fazer uma pausa aqui tá rapidinho sabe o lance que às vezes eu comento nos vídeos que parece que tudo se conecta no Speed Run PR as
35:36,coisas darem certo esse aqui é um ponto desses por muito tempo os Speed Runners tinham de usar uma magia chamada Fall
35:41,control para conseguirem evitar tomar dano de queda mas ao investigarem a possibilidade de pular essa área eles
35:46,descobriram que se por alguma razão seu personagem já iniciar o jogo caindo o efeito da queda vai ser igual a de usar
35:52,a magia do Fall control ou seja vai demorar um tiquinho pro jogador tomar o dano de queda e é esse detalhe essa
35:59,sorte esse milagre essa maravilha que salvou esse atalho Então antes mesmo que
36:04,o jogo carregue o dano ele instantaneamente sai do jogo e volta de novo isso faz com que ele não morra pra
36:10,queda e volte aqui para essa área chega até ser engraçado que o elevador é considerado como estável e isso aqui não
36:16,agora que ele está fora dos limites da fase ele Mira novamente com arco no ponto específico faz duas esquivas para
36:21,trás cai num outro chão sólido aqui fora da fase e instantaneamente faz uma esquiva pra frente isso Coloca ele nesse
36:27,limite certinho entre o que divide a fase por fora e por dentro esse caminho é Muito estreito e requer muito treino
36:33,para conseguir andar por ele numa boa o que i passar correndo por aqui como se não fosse nada qualquer curvinha mal feita aqui estaria tudo perdido daqui
36:40,ele vai correndo até essa parte específica e aqui vem o final desse grande atalho ele inicia o golpe forte
36:45,da espada Mas como ele tá aqui bem na bordinha rapidinho a animação é cancelada mas logo após ele cai na
36:50,parede da montanha e aproveita para fazer o mesmo ataque de novo só que esse golpe agora ele é realizado no ar é um
36:56,outro ti tipo de golpe chamado Plant e como essa montanha tem esse decí absurdo a animação do golpe funciona ao mesmo
37:02,tempo que faz com que ele deslize tudinho lá para baixo e como ele tava atacando o jogo não considera isso uma
37:08,queda então aqui no final ele consegue dar uma esquiva e aproveitar os frames de invencibilidade da esquiva para não
37:14,tomar dano uh dessa forma o kiwi atravessa daqui de cima do elevador
37:19,direto para onde fica aquil leg agora que ele já tá de frente pro Chefão a única coisa que ele faz aqui é correr ele faz uma esquiva e performa o Swap já
37:27,para utilizar a espadon com as animações da rapieira essa aranh Ona gostos é relativamente tranquila de enfrentar
37:33,entretanto pra Speed Run o ideal seria ela só ficar atacando fogo pra frente o kiwi chega nela com estocada e quase
37:39,toma dano mas rapidamente ele corre para trás e faz mais uma estocada ele percebe que o próximo ataque dela não vai pegar
37:45,nele então toma ali mais uma estocada novamente ele tem mais uma oportunidade para outra estocada só que ele percebe
37:51,que a aquil leg tá quietinha demais e isso é um sinal que ela vai dar um golpe que explode tudo que tá em volta dela
37:56,então ele recua espera o golpe dela terminar e encerra a luta com mais dois golpes não foi o rng ideal o golpe dela
38:02,tirou um pouco do tempo dele mas ainda sim ele passou bem rápido e após derrotar o chefe ele vai direto acionar
38:08,o segundo sino e novamente duplicar o osso do regresso para voltar lá pro
38:14,começo após ativar os dois sinos uma nova área do jogo é aberta mas antes de ir para lá quei Vai perturbar esse NPC
38:21,já para se preparar para um truque que ele vai fazer só no final do jogo depois eu volto nesse Car mas tem em mente que
38:27,esses chutes nele é pro diálogo acontecer mais rápido e conversar com esse NPC e aceitar o pedido dele te
38:33,permite comprar talismãs e aprender algumas magias ou melhor dizendo milagres milagres esses que serão
38:38,incrivelmente úteis lá pra frente quando chegar o momento eu mostro o que ele comprou aqui e te explico o porqu dessas
38:44,compras tá após fazer as compras com NPC ele pega esse elevador aqui que ele já tinha
38:49,preparado antes lembra mas eu não tava lembrado disso não aqui no elevador ele usa esse item chamado alma de qug para
38:55,que ele ganhe muito muitas almas Esse é um dos itens que o chefão Dropa tá é só para ganhar alma mesmo fica tranquilo durante a subida ele reorganiza seu menu
39:02,para os próximos truques daqui ele vai correndo em direção ao Ferreiro sempre utilizando a técnica de recuperar a
39:07,aceleração lembra que ele duplicou aquelas titanitos lá atrás pois é é delas que ele precisava
39:14,para melhorar essa nova arma ele melhora a great Sword cinco vezes e agora ele tá equipado com a arma que vai utilizar até
39:21,o fim do jogo nas próximas lutas você vai reparar o quão mais forte essa arma fica com essas melhorias após melhorar a
39:27,espada ele vai direto pra próxima área a s Fortress caso você seja um viciado em Dark Souls você provavelmente já vi um
39:33,Speed Run onde a galera atravessa essa área aqui antes então só para deixar claro hoje em dia já é de entendimento na Speed Run que fazer a Run como que
39:40,está fazendo é mais rápido do que pular essa área como faziam antigamente por isso que aquele tru não será reproduzido
39:46,aqui de volta Run o s FS é uma área super tranquila quase sem armadilha super simples de passar nem dá raiva não
39:53,é é isso que um Speed Runner dir aqui o k vai correndo sempre que pode esquivando e passando reto por todas as
40:00,armadilhas e evitando todos os inimigos aqui nessa escada cai uma Bolota que te derruba e faz você ficar triste mas o
40:06,kwi sabe de algo ao se esquivar com o pulo e quitar ele faz com que o jogo resete a posição da Bolota dessa forma
40:11,ele volta pro jogo com tempo suficiente de passar por ela sem ser acertado 300 que ele continua seguindo seu caminho
40:18,sempre correndo e usando a técnica para recuperar a velocidade mais rápido essas movimentações são bastante precisas e
40:23,ele Não Pode Vacilar para não perder o ciclo das armadilhas qualquer erro aqui fará ele ter de esperar para passar essa
40:28,serpente aqui ele dá um tapa na cara dela só para ela sair do caminho e aqui ele passa correndo pela última Ponte do Sens Fortress ao atravessar a névoa ele
40:35,equipa e desequipar a espadon ele faz isso para armazenar a posição dela no menu e também porque com ela equipada
40:41,ele fica um pouco mais lento Então nesse momento é melhor para ele correr de boa do que ficar com ela equipada daqui ele
40:47,vai correndo rapidão pra área onde fica o chefão ele fazendo isso aqui parece fácil até né mas essa área Tem um bicho
40:52,gigante que fica atacando pedra em tu é um saco de enfrentar ou talvez eu só seja muito ruim né E aí a fraqueza do
41:02,Dragão ele caiu
41:08,ai ele corre esse caminho estreito aqui Todinho até chegar nessa porta Pode não parecer mas esse inimigo aqui é muito
41:14,bem posicionado e ele é o Carrasco de várias runs também esse tapa nele aqui é obrigatório para que o kwi continue
41:19,prosseguindo finalmente o Ki chega na névoa que separa ele do próximo Chefão o Iron golen apesar de gigante esse Chefão
41:26,tem um truque para ser derrotado facilmente k nem faz o move Swap aqui ele equipa a espadon e segura ela com as
41:32,duas mãos lá ele sacanagem ele faz essa esquiva aqui e logo após ele dá um golpe fraco nesse pé e um golpe forte nesse
41:38,outro pé o chefão perde o equilíbrio e puf cai da Fortaleza e morre simples assim assim que ele derrota o Iron Golem
41:45,ele desequipar a espadon e se joga nesse fogo aqui causado por aquele bicho chato que mencionei antes ele faz isso para
41:50,não perder tempo e já ir direto pra próxima área que é carregada após tocar nesse anel de Luz como ele pula a cena
41:55,muito rápido você você só precisa entender que na história vem umas galinhas do demônio te leva para uma cidade antiga uma cidade antiga e
42:07,linda agora em Anor Londo kiwi já inicia com salto para ganhar tempo nas escadas
42:13,como ele já ativou os dois sinos e já ganhou acesso a essa nova área Só tá faltando ele enfrentar o chefe daqui e se preparar pro fim do jogo já já vocês
42:20,vão entender como essa parte da Run é um pouco mais tranquila ele vai correndo super suave até esse elevador no final
42:25,da tecido do elevador ele faz um salto para aproveitar a altura e já continuar seguindo o caminho aqui tem um atalho pra próxima área que pode não parecer
42:32,intencional mas na real é sim o Dark Souza é cheio desses caminhos esquisitinho aí ó aqui o quei decide fazer uma leve pausa para Se Curar Se
42:38,Curar faz perder um tempinho mas é melhor ele se garantir aqui porque ele sente que ainda tem chances de bater seu recorde caso faça as próximas partes
42:46,certinho assistir essa parte aqui faz parecer que essa área de an orlandoo é fácil mas a movimentação aqui na parte
42:51,de cima é bem específica que os inimigos aqui são imprevisíveis aqui ele dá até uma paradinha para evitar o inimigo mas
42:57,logo após e fucking nada mais nada menos
43:03,do que um tilt o kiwi demorou um tiquinho para apertar a esquiva e não conseguiu realizar o salto que queria
43:08,mas felizmente ele saiu super rápido do jogo e voltou pra posição anterior Agora sim ele faz a esquiva e consegue
43:14,alcançar a parte de baixo ali esses caminhos aqui são bem chatinhos de fazer com uma estria os inimigos podem acabar
43:19,atrapalhando muito essa próxima área que ele vai percorrer então é lotada de inimigos aqui ele sobe a escada desvia
43:24,desse guarda gigante e segue na moral mas aqui ele Desce essa área com a câmera de frente para ficar ligado na
43:30,lança que esse bicho vai soltar dessa forma ele consegue reagir rapidamente e desviar do ataque esses próximos aqui
43:35,ele passa desviando e fica de olho para checar se eles não vão atacá-lo também após subir aqui tem esse inimigo que
43:41,fica bem no caminho ele segura a espadon com as duas mãos e bota na frente para se defender caso a flecha pegue mas ele
43:46,desvia da Flecha e dá um golpe forte nele para derrotá-lo Pois é um golpe Zinho só dessa espada e o bicho morre e
43:52,agora ele reorganiza o menu para se preparar para o próximo truque seguindo o caminho ele atravessa a névoa e aqui
43:57,vem um atalho intencional que ajuda demais normalmente nessa área você tem que fazer maior caminho Zão aqui passar
44:02,pelas escadas aí voltar maior coisa só que essa simples esquiva daqui ó já te deixa no caminho certinho pro chefe eu
44:08,acho esse atalho iradíssimo e queria muito mencioná-lo com a rapieira de volta na mão já sabe o que vem por aí né
44:14,talvez logo atrás daquela porta tem dois chefes que são considerados bem difíceis para quem joga Dark Souls primeiro você
44:21,verá agora o quão poderoso é quebrar a inteligência artificial desse jogo Esse é o ons ai Break como eu já te falei
44:29,antes descobriram uma forma de quebrar a inteligência artificial dos inimigos em Dark Souls durante muito tempo já se sabia que às vezes a inteligência
44:35,artificial dos chefões dava uma bugada às vezes eles ficavam parados às vezes eles corriam para cima de você sem te
44:41,atacar E às vezes tinham outros comportamentos estranhos por conta dessa natureza aleatória dos chefes algumas
44:47,estratégias eram baseadas na sorte e bom uma coisa que speedrunner adora evitar é ter que lidar com a sorte eu vou
44:53,explicar para vocês o que acontece de uma forma mais simples Afinal essa descoberta ela é tão profunda que ela sozinha daria um vídeo inteiro me
44:59,acompanha em resumo o ai Break faz com que inimigos não te enxerguem Além disso
45:05,também faz com que chefes não te enxerguem e como é que isso funciona Dark Souls faz uma checagem a cada 5
45:10,segundos para ver se o personagem do jogador está em condições de ser atacado ou seja a cada 5 segundos da sua
45:16,jogatina Dark Souls fica checando que tem em volta do jogador Se tiverem inimigos a lista de checagem atualiza e
45:22,mostra pro jogo que o alvo está em tela Ou seja você dessa forma os inimigos ou melhor dizendo a inteligência artificial
45:28,deles sabe que você está ali e que você deve ser atacado compreendido isso O que descobriram é que existem formas de
45:35,retirar o jogador dessa lista de checagem fazendo com que a inteligência artificial do jogo não enxergue o
45:40,jogador ou seja fazendo com que os inimigos não te enxerguem existe uma razão técnica por trás mas em resumo
45:45,para você tirar o personagem da lista de checagem você precisa realizar ações para que o jogo primeiro carrega essas
45:51,ações para depois checar se o seu personagem está em tela e quais ações são essas tem várias mas aqui será
45:57,alternar armas eu tô tentando simplificar o máximo para você entender alternar armas faz com que você
46:03,descarregue seu personagem da checagem do jogo Imagina assim ó que existe essa lista que fica procurando o jogador e o
46:09,que tem em volta se você conseguir de alguma maneira descarregar seu personagem durante a checagem o jogo vai primeiro olhar paraas suas ações para
46:16,depois tentar perceber se você realmente está lá Lembrando que essa checagem aqui se reinicia a cada 5 segundos para
46:22,conseguir abusar dessa mecânica os jogadores então Precisam fazer ações específicas num tempo específico para
46:28,aproveitar as animações de troca de armas e enganar o jogo eu vou parar a explicação por aqui porque depois desse
46:33,ponto a coisa fica muito mais técnica e complexa muito muito muito mais mas ó tem em mente que realizar certas ações
46:39,uma seguida da outra de forma específica faz com que a checagem do seu personagem Dark Souls não aconteça fazendo com que
46:45,os inimigos não te enxerguem no local essa descoberta foi recente aconteceu no final de 2021 e mudou o rumo de lutas
46:51,importantes de Dark Souls nessa rota a quebra da Inteligência Artificial Foi útil nessa sala aqui ó lembra que tem um
46:57,monte de inimigos e será extremamente útil agora na luta contra esses dois chefes para quem já jogou Dark Souls
47:02,sabe o quão complicado esses dois aqui são além da imprevisibilidade do primeiro golpe que eles podem dar esse
47:07,Chefão é tão punitivo que muitas Speed runs morrem aqui então ter encontrar um jeito seguro de enfrentar esses dois sem
47:13,precisar contar com a sorte fez com que essa Speed Run dependa muito mais da habilidade do jogador do que da Sorte de
47:19,enfrentar uma batalha mais fácil entendido agora o conceito de ai Break bora ver o que acontece na Run não eu
47:24,não entendi mas compreendendo após desviar do guarda o kiwi sai do jogo e volta de novo esse já é o início do ai
47:31,Break é justamente para ele preparar suas próximas ações e fazer uma corrente de animações que vão enganar a checagem
47:37,do jogo ao se levantar ele desequipar o talism da mão direita isso faz com que a animação de segurar o arco se inicie
47:42,assim que ele termina de levantar logo após terminar de levantar ele fica alternando o equipamento da mão esquerda
47:47,depois da mão direita e depois da mão esquerda de novo Até entrar na névoa após adentrar na névoa ele pula cuts
47:53,alterna mais um pouco as armas da mão direita depois da mão esquerda de novo depois da mão direita de novo e por fim
47:59,faz o move Swap com o move Swap agora ele dá duas estocadas no ornstein que mal teve tempo de reagir e depois dá
48:05,mais quatro estocadas no smog que fica constantemente atordoado com as estocadas encerrando a luta rapidamente
48:11,e sem precisar lidar com nenhuma sorte ó se liga só para você reparar agora cada
48:16,alternada de arma que ele faz aqui é específica cada animação dessa aqui entra na frente da checagem e faz com
48:22,que a inteligência artificial do jogo ou melhor dizendo dos chefões não enxerguem que o kill está chegando e é por isso
48:27,que os dois ficam ali ó parados somente quando o kill chega bem na frente deles e começa a fazer o move Swap é que a
48:32,checagem do jogo carrega e aí sim os chefões percebem a presença desse maluco só que como ele já tá aqui de frente já
48:38,com MOV Swap feito e com uma arma extremamente forte com animação mais quebrada ainda os chefões não t a menor
48:45,chance e o primeiro a apanhar é o ornstein porque ele tem menos vida que o smog Mas além disso é porque essa luta
48:50,tem duas fases ao derrotar um deles o próximo fica puto e mais difícil e olha Entre esses do dois é melhor enfrentar o
48:56,smog [ __ ] do que o enstein amigo deixa eu começar deixa eu jogar também o jogo é ser foi você que comprou o do o meu e o
49:02,seu que eu não posso jogar filha da e repara que logo após derrotar o primeiro ele se posiciona aqui e dá uma mini
49:07,esquiva para trás isso é porque o outro chefe fica puto quando esse aqui morre começa segunda fase da luta Onde ele
49:12,fica mais forte só que antes disso rola Cut cine só que sabendo disso né o k já dá esse esquiva aqui antes para ficar
49:18,bem de frente pro chefe assim que ele aparecer e já descer a porrada essa luta é extremamente calculada cada passo aqui
49:25,é pensado e executado de tal forma que seja o mais rápido possível impressionante O que descobriram e mais
49:31,impressionante ainda ver a técnica ser tão bem executada uh pois bem após a loucura que é essa luta o que equipa
49:37,novamente seu arco e seu Talismã relaxa que já já você vai entender Qual que é a dos talismãs ao chegar nessa portona ele
49:43,começa a abrir e sai do jogo rapidão para evitar perder tempo na animação essa mulherona aqui é quem te dá o poder
49:49,de fazer viagens rápidas entre fogueiras e a maneira mais rápida de pegar esse poder é atirando uma flecha finalmente
49:55,essa essa flecha foi utilizada então ele Mira nela atira entra pra sala e quita novamente tudo isso é para não perder
50:01,tempo na animação dela sumindo assim que ele volta pro jogo ele instantaneamente usa o osso do regresso para voltar lá PR
50:06,aquela fogueira só que antes ele recebe o item dela o Lord vessel e bom vamos rever Até agora ele derrotou o Taurus
50:12,Demon derrotou as gárgulas ativou o primeiro sino derrotou a qug ativou o segundo sino entrou em Anor Londo
50:19,derrotou os dois chefes e agora ele está com o item Lord vessel depois de pegar esse item quatro caminhos para quatro
50:24,chefes se abre mas tudo isso vai ser pulado porque agora vem o truque final um outro truque que também mudou
50:30,totalmente o rumo dessa speedrun e que salva aí uns 18 minutos Esse é o wrong
50:38,Warp normalmente após derrotar esses dois chefes e pegar o Lord vessel você teria que pegar quatro almas Poderosas
50:44,para isso você teria que derrotar mais quatro chefes ou seja mais quatro áreas para ir só depois disso tudo que você
50:50,voltaria aqui no início entraria nesse buraco e ofereceria o item com as quatro almas para abrir esse portão final isso
50:56,é muito demorado tudo bem Que tempos atrás a galera descobriu como acessar essa área por detrás do portão com o uso
51:02,de Um item da DLC então na antiga rota da speedrun ao invés de você enfrentar esses quatro chefes Você entrava na DLC
51:08,enfrentava dois chefes e pegava o item purplle Card crstal e com uma técnica se teleporta
51:14,pra área final do jogo esse mesmo conceito de teleporte se mantém na rota de hoje mas ele é feito muito mais
51:20,rápido e sem a necessidade de entrar na DLC antes de te mostrar eu só preciso te explicar o conceito de wrong War caso
51:25,você nunca tenha visto no Speed Run como o nome já diz wrong Warp cara é difícil falar isso é wrong Warp é um teleporte
51:31,errado ou seja um teleporte não intencional alguns itens nesse jogo como o osso do regresso fazem com que você
51:37,seja teleportado para alguma área no caso do osso ele te teleporta de volta paraa última fogueira que você descansou
51:43,além de itens também existe uma magia ou melhor dizendo um milagre que te teleporta de volta pra última fogueira
51:49,que você descansou lembra que lá atrás o kiwi falou com esse NPC e comprou dois milagres ele comprou o milagre for E
51:55,também o milagre homeward e agora vem a doideira presta atenção em Dark Souls você pode aprender essas magias e
52:01,usá-las ao seu bem entender tem várias mas o interessante aqui é que descobriram como combinar o efeito de
52:06,uma magia com animação de outra magia essa técnica se chama spell Swap você
52:12,usa uma magia a animação se mantém mas o efeito vai ser de outra magia Olha esse exemplo aqui aqui na mão o cara tá com a
52:17,magia Fireball mas assim que ele usa ele troca rapidamente para uma magia que melhora a arma dele então o personagem
52:23,dele faz animação de jogar uma bola de fogo mas não acontece nada Entretanto a arma dele fica muito mais forte esse
52:28,aqui é um exemplo do uso de uma troca de magias ou seja o spell suave Ok entendendo que é possível usar a
52:34,animação de uma magia combinada com efeito de outra os Speed Runners encontraram uma brecha ao utilizar a
52:39,magia homeward o jogador é teleportado de volta pra última fogueira tal como usar o item do osso do regresso beleza
52:45,Isso você entendeu simples O que descobriram é que se você de alguma maneira conseguir andar um pouquinho e
52:51,descansar em uma outra fogueira ao mesmo tempo que usa essa essa Magia o jogo vai
52:56,tentar te teleportar pra fogueira anterior mas levando em consideração a posição da fogueira atual que você tentou descansar durante a animação ó
53:02,parece muito parece muito mas olha aqui visualmente é mais simples do que parece vamos supor que Eu descansei nessa fogueira aqui se eu avançar no jogo e
53:09,usar a magia homeward o jogo vai me jogar ali de volta certo beleza agora imagina que eu cheguei em outra fogueira
53:15,eu ainda não descansei nela mas eu comecei a usar a magia homeward e com o bug eu ao mesmo tempo tentei descansar
53:20,nessa nova fogueira o que o jogo vai fazer é me teleportar pra fogueira anterior mas levando consideração o
53:25,posicionamento dessa fogueira aqui que eu tentei descansar mas como o jogo não entende o que tá acontecendo ele te
53:31,coloca numa posição padrão da área da fogueira que você tá tentando ir e por sorte milagre talvez a posição padrão
53:38,dessa área é justamente depois do portão ou seja em cima da última
53:46,área e é essa técnica que muda tudo ó Bora ver como é que isso acontece na Run
53:52,ao voltar pra fogueira do início kiwi vai em direção a essa nova área aqui embaixo esse é o portão que separa o jogador da última área de Dark Souls 1
53:59,aqui seria o local para colocar o Lord vessel com as quatro almas dos chefes para liberar o portão pois bem ele
54:04,descansa aqui para salvar essa área como a sua última fogueira descansada ele aproveita e melhora alguns estatos né
54:09,para ter mais força quantra o chefão final e para conseguir usar Milagres Afinal para poder usar o milagre você precisa de fé então mano tu tem que ter
54:16,fé tá ligado no que tu vai fazer e para garantir um caldo de cana mano repare que ele aprende as duas magias e a
54:22,homeward na real nem era para ele conseguir usar a final ela precisa de 18 de fé mas já que ele vai fazer o bug
54:28,spell Swap tanto faz isso nem vai influenciar ele vai usar do mesmo jeito pois bem ele aprende os dois milagres e
54:33,volta pra fogueira lá de cima com o uso da viagem rápida recém adquirida aqui o kiwi faz a preparação dele para ficar
54:39,num posicionamento bem específico os talismãs que ele comprou lá atrás é para que ele consiga fazer os milagres
54:44,acontecerem só isso um para cada mão para fazer essa troca de magia tu tem que usar o talismã e trocar de magia no
54:50,mesmo frame depois usar o talismã da outra mão no frame seguinte então a troca bem rápida ele erra uma vez a
54:56,técnica de trocar magias mas acerta logo depois repare que ele faz animação de abrir os braços que é da magia fse mas o
55:03,efeitinho aqui nas mãos é da magia homewor assim que a animação termina ele vai correndo pra fogueira e aperta a
55:09,para descansar nela Dá até para ver o menu aqui ó bem rápido da fogueira tá vendo logo após a tela carregar puf ele
55:15,tá na última área do jogo vamos lá vamos entender o que que aconteceu Tu lembra do spell Swap né fazer animação de uma
55:22,magia mas com efeito de outra Pois é o milagre Force acontece super rápido e movimenta um pouco o jogador já o
55:27,Milagre homeward demora um tiquinho para acontecer e deixa o jogador numa posição travada ao combinar essas duas magias o
55:33,jogador pode se utilizar da animação da magia Force e cair aqui nessa fogueira enquanto o efeito da magia homeward está
55:40,sendo utilizado E aí mano os caras tiveram essa brilhante ideia de combinar as magias e aproveitar essa Mini
55:46,andadinha para descansar nessa fogueira ao mesmo tempo que o jogo tá tentando teleportar eles para aquela fogueira
55:52,anterior e isso tudo combinado Faz aquela ação que expliquei anteriormente o jogo tenta teleportar ele para aquela
55:57,fogueira ali embaixo só que como ele deu essa andadinha bugada e tentou descansar nessa fogueira o jogo leva em
56:03,consideração a posição anterior dele se confunde fica Maluco e bota ele um tiquinho pra frente no portão que é a
56:09,posição padrão da outra fogueira atravessando assim a última Barreira do jogo local onde fica Guen o Lord das
56:17,cenas ah essa última área aqui por incrível que pareça é super tranquila e
56:22,eu não tô nem zoando aqui ele vai basicamente ficar correndo desviando de alguns inimigos e sempre utilizando a
